,id_target,disposition,period,duration
2815,363749415,CANDIDATE,3.6562554,3.853
2816,143934343,CANDIDATE,2.1642912,2.818
2817,363083571,CANDIDATE,3.8249546,3.874
2818,308208458,CANDIDATE,11.2187718,3.2691437
2819,126125073,CANDIDATE,3.6387748,3.131
2820,361710792,CANDIDATE,8.7234738,2.598
2821,360475034,CANDIDATE,2.8372178,4.822
2822,360473750,CANDIDATE,4.3618031,4.9
2823,359426909,CANDIDATE,3.9415006,2.177
2824,358938714,CANDIDATE,0.422425,0.68
2825,357661805,CANDIDATE,17.0298529,2.65
2826,357312511,CANDIDATE,32.6012979,4.366
2827,340228388,CANDIDATE,3.1726875,2.05
2828,335860261,CANDIDATE,8.4893234,4.903
2829,118327533,CANDIDATE,8.28154,2.317
2830,39858507,CANDIDATE,4.6288384,6.264
2831,334080358,CANDIDATE,11.4483792,4.824
2832,324116813,CANDIDATE,6.3885628,1.726
2833,292889298,CANDIDATE,2.2538878,3.664
2834,290504044,CANDIDATE,3.6515704,1.925
2835,454361389,CANDIDATE,3.9563671,3.396
2839,447192619,CANDIDATE,2.6566986,3.865
2840,224271611,CANDIDATE,4.04003,0.196
2841,277538491,CANDIDATE,3.2404614,1.642
2842,407166076,CANDIDATE,8.7520247,3.602
2844,406861922,CANDIDATE,4.0358074,2.667
2845,274367763,CANDIDATE,3.8795023,3.647
2846,403507814,CANDIDATE,2.7812908,3.208
2847,272983172,CANDIDATE,4.3205081,2.51
2848,402391147,CANDIDATE,3.3626798,3.771
2849,255909950,CANDIDATE,1.82856,2.961
2850,402219289,CANDIDATE,2.1970052,2.966
2851,70785910,CANDIDATE,0.49346,1.79
2852,254909777,CANDIDATE,2.1301227,2.646
2853,396316939,CANDIDATE,4.9214799,2.425
2855,395926728,CANDIDATE,1.4466788,1.529
2856,221882319,CANDIDATE,5.1890769,5.011
2857,394672497,CANDIDATE,11.8413467,2.865
2858,221861843,CANDIDATE,2.217782,1.421
2860,394570569,CANDIDATE,6.9625419,4.564
2861,221785300,CANDIDATE,3.7833369,3.386
2863,394492339,CANDIDATE,9.1317488,2.448
2864,208719443,CANDIDATE,2.4038651,3.549
2865,81077799,CANDIDATE,9.2226358,5.011
2866,203377303,CANDIDATE,16.323461,4.4079827
2867,165827520,CANDIDATE,7.748612,1.3743369
2868,272167060,CANDIDATE,8.4130034,2.5601309
2869,448358913,CANDIDATE,1.5505443,1.414
2871,310294189,CANDIDATE,4.8768783,4.024
2872,446370039,CANDIDATE,4.6001264,8.1516475
2874,443666343,CANDIDATE,7.3510642,3.8475431
2876,452281203,CANDIDATE,3.4462899,1.5251339
2877,459850897,CANDIDATE,1.1901816,2.049
2879,390988385,CANDIDATE,2.9151556,2.004
2880,102159710,CANDIDATE,4.4972655,3.4614201
2883,244912396,CANDIDATE,5.1108509,4.36
2885,57753734,CANDIDATE,2.8724894,2.772
2886,416368336,CANDIDATE,1.0848133,1.074
2888,244487927,CANDIDATE,2.9817237,2.919
2889,1870990135,CANDIDATE,1.5039495,1.857
2890,198725468,CANDIDATE,3.0415724,3.602
2891,30254887,CANDIDATE,2.501531,1.887
2892,123007594,CANDIDATE,3.3687307,2.645
2893,1712954983,CANDIDATE,2.9661661,2.068
2894,417129824,CANDIDATE,3.500869,3.84
2896,120101789,CANDIDATE,3.0086349,3.034
2897,429036977,CANDIDATE,3.0002348,0.496
2898,106224627,CANDIDATE,3.3412415,1.938
2899,417047499,CANDIDATE,2.304583,3.457
2903,355748785,CANDIDATE,1.7548326,2.2229445
2904,67247610,CANDIDATE,1.9742108,2.0786197
2905,326203952,CANDIDATE,2.5850398,2.39
2906,100099031,CANDIDATE,1.2979434,2.4251926
2909,42484503,CANDIDATE,2.4555295,2.3270987
2910,313408643,CANDIDATE,4.3167817,2.75
2912,304514922,CANDIDATE,1.9115371,2.647
2915,27459498,CANDIDATE,7.3105415,3.1
2916,294594423,CANDIDATE,6.0978165,3.402
2918,17865622,CANDIDATE,3.1198404,1.7646723
2919,291147951,CANDIDATE,2.5313956,3.128
2921,275887811,CANDIDATE,6.481666,3.35
2922,15460993,CANDIDATE,2.2020405,1.675
2923,274641986,CANDIDATE,3.1870439,3.350315
2924,13424053,CANDIDATE,5.2019364,2.994
2925,274075364,CANDIDATE,4.1632657,1.874
2927,269269740,CANDIDATE,1.8639309,3.297
2928,183593642,CANDIDATE,1.0373367,0.8441183
2929,248058363,CANDIDATE,1.1239202,0.824
2930,247283596,CANDIDATE,3.1940809,3.706
2931,247283054,CANDIDATE,0.9277787,0.997
2932,239628993,CANDIDATE,1.9410635,1.771526
2933,239585909,CANDIDATE,1.6127665,1.717
2934,233415701,CANDIDATE,5.271813,4.104
2937,195750008,CANDIDATE,2.5650361,2.273
2938,184468386,CANDIDATE,2.54023,1.734
2939,369336146,CANDIDATE,5.76946,3.566
2940,184295571,CANDIDATE,1.9804293,2.802
2944,193482096,CANDIDATE,4.0873918,4.393
2947,452658846,CANDIDATE,1.9990323,1.19
2948,160390955,CANDIDATE,4.4179468,2.18
2949,436314778,CANDIDATE,4.5956692,3.424
2950,220016044,CANDIDATE,0.9399664,1.122492
2951,136122328,CANDIDATE,2.1083693,2.974
2952,2010186093,CANDIDATE,3.007299,3.308
2954,407905370,CANDIDATE,9.8170028,3.341
2955,407694390,CANDIDATE,3.6691817,2.112
2956,407658979,CANDIDATE,8.084554,1.991
2957,405897415,CANDIDATE,4.6387689,3.569
2958,396133015,CANDIDATE,5.2656979,2.875
2961,321982642,CANDIDATE,9.1040867,1.8450608
2964,290308758,CANDIDATE,4.4168832,3.659
2965,289895191,CANDIDATE,5.2455831,4.176
2966,289100911,CANDIDATE,2.7567478,2.167
2967,287591638,CANDIDATE,3.5410781,2.062
2968,286080865,CANDIDATE,11.3201226,3.276
2969,267373896,CANDIDATE,4.1584817,3.796
2970,265242905,CANDIDATE,3.7037478,4.403
2971,260761464,CANDIDATE,3.0827487,3.763
2972,80432617,CANDIDATE,16.45209,6.461
2974,190479710,CANDIDATE,8.4843917,4.224
2975,162387333,CANDIDATE,5.5265954,5.222
2976,162289289,CANDIDATE,3.8212977,2.4584304
2977,162179096,CANDIDATE,9.3236885,2.0
2979,352690548,CANDIDATE,4.9054398,3.3214161
2981,352469839,CANDIDATE,3.7026941,1.884
2982,194461202,CANDIDATE,3.2523102,2.711
2984,343726435,CANDIDATE,5.0156168,3.2710493
2985,191202679,CANDIDATE,4.0516541,3.383127
2986,331146317,CANDIDATE,2.3874139,2.7458095
2987,13961554,CANDIDATE,1.267763,1.579959
2988,330135981,CANDIDATE,1.0666697,1.6412312
2989,329373799,CANDIDATE,3.6554335,3.699
2990,315907220,CANDIDATE,9.3123063,5.7562081
2991,277505161,CANDIDATE,3.5884855,2.481
2993,267861788,CANDIDATE,6.3854622,3.682
2996,252549844,CANDIDATE,3.0791302,4.2065353
2998,233795794,CANDIDATE,3.1493729,2.708
3000,173711153,CANDIDATE,3.1311401,3.9452396
3001,173298412,CANDIDATE,2.4193734,2.5942868
3002,173176491,CANDIDATE,3.2337087,2.5712053
3003,65981892,CANDIDATE,3.4893791,2.0695583
3004,64938667,CANDIDATE,3.1984621,3.8425146
3005,305048116,CANDIDATE,7.11686,2.09
3006,620780629,CANDIDATE,4.8896315,3.2500196
3008,432761635,CANDIDATE,3.2137116,3.7133349
3009,422881018,CANDIDATE,5.7451261,3.9583439
3010,414922696,CANDIDATE,7.6523616,3.8062328
3011,1980725947,CANDIDATE,2.9708424,3.118
3014,238624131,CANDIDATE,3.4945924,2.6805367
3015,455784423,CANDIDATE,3.9362172,2.1468825
3019,186292194,CANDIDATE,3.2400586,3.4663808
3020,429218084,CANDIDATE,2.5266409,1.502
3021,80478272,CANDIDATE,5.0864225,2.8029513
3022,428003305,CANDIDATE,1.8048106,4.3641932
3024,370981403,CANDIDATE,3.7330471,5.863
3025,47094691,CANDIDATE,4.9258489,1.355
3026,365447203,CANDIDATE,5.7208592,3.034
3027,47425697,CANDIDATE,0.49393,0.89
3028,200917197,CANDIDATE,1.2195048,1.503
3029,192878624,CANDIDATE,5.7376859,4.793
3030,186614891,CANDIDATE,4.0844,1.932
3032,445496795,CANDIDATE,1.833122,1.922
3033,184733148,CANDIDATE,2.9597201,2.608
3034,445407434,CANDIDATE,2.1795883,2.614
3035,149855074,CANDIDATE,3.1116107,2.729
3036,433144048,CANDIDATE,2.9283011,3.558
3037,139559780,CANDIDATE,3.2637419,1.977
3039,139507260,CANDIDATE,1.7556768,2.071
3040,415976665,CANDIDATE,1.5258908,1.524
3041,116848450,CANDIDATE,3.4813805,3.985
3042,410552165,CANDIDATE,4.6043745,1.258
3043,396556650,CANDIDATE,2.277182,1.675
3045,77258279,CANDIDATE,5.5116348,2.7
3046,381544766,CANDIDATE,4.0903496,2.725
3047,71854732,CANDIDATE,3.1033045,3.466
3048,374778982,CANDIDATE,2.3878161,2.604
3049,251878904,CANDIDATE,1.7025777,1.8973379
3050,67517533,CANDIDATE,3.9491382,1.416
3051,370123525,CANDIDATE,2.6405742,3.461
3052,65446983,CANDIDATE,9.9908116,3.566
3053,354151219,CANDIDATE,3.5639033,2.111
3054,348437470,CANDIDATE,3.2963391,2.233
3055,65440953,CANDIDATE,0.8746494,1.576
3057,63717709,CANDIDATE,5.4462638,2.044
3058,467580267,CANDIDATE,0.7408095,1.38
3059,63470437,CANDIDATE,1.2120459,1.21
3061,331854794,CANDIDATE,2.1944009,1.574
3062,312345863,CANDIDATE,1.726988,1.207
3064,452964680,CANDIDATE,2.2391029,2.937
3065,308613965,CANDIDATE,4.4622526,3.323
3066,34646336,CANDIDATE,5.9578296,4.343
3067,302470965,CANDIDATE,1.9338668,1.562
3069,34551972,CANDIDATE,4.8542783,5.302
3070,285354178,CANDIDATE,5.9655392,2.933
3074,28961316,CANDIDATE,3.3462671,3.625
3075,264912889,CANDIDATE,1.3694262,1.5
3077,252118701,CANDIDATE,4.9784805,2.806
3078,13533330,CANDIDATE,5.0776365,3.733
3079,250803548,CANDIDATE,4.4550468,6.162
3080,245509452,CANDIDATE,3.2468565,3.208
3081,241135327,CANDIDATE,2.4152286,2.124
3082,175482273,CANDIDATE,5.4636822,3.1597147
3083,240989628,CANDIDATE,10.0753549,1.11
3084,240959810,CANDIDATE,3.3414552,3.449
3085,240864953,CANDIDATE,3.3201,4.676
3086,240823272,CANDIDATE,9.0881638,3.402
3087,470822809,CANDIDATE,2.5400911,1.668
3088,203096531,CANDIDATE,0.6048856,1.209
3089,202872757,CANDIDATE,4.42477,4.309
3091,266425782,CANDIDATE,2.3458931,3.881
3092,266401846,CANDIDATE,3.044164,2.895
3093,251855940,CANDIDATE,4.0462924,3.0369293
3094,417676091,CANDIDATE,4.4174434,3.238
3095,266213232,CANDIDATE,4.2618629,2.526
3096,385400633,CANDIDATE,2.2840458,1.128
3097,260962960,CANDIDATE,3.8880894,3.988
3098,367616146,CANDIDATE,1.394576,1.566
3100,252430813,CANDIDATE,4.3721206,3.914
3101,366311757,CANDIDATE,4.9107194,4.445
3102,251652214,CANDIDATE,7.2733247,4.362
3103,356322454,CANDIDATE,3.2513139,1.735
3104,156016136,CANDIDATE,3.48139,2.277
3105,174826170,CANDIDATE,2.4802272,3.51
3106,355008856,CANDIDATE,3.0108217,1.723
3107,354442783,CANDIDATE,1.52205,1.274
3108,171160885,CANDIDATE,10.4401778,2.783
3109,155867025,CANDIDATE,2.1548334,1.547
3110,354293303,CANDIDATE,2.4698771,2.392
3111,155351556,CANDIDATE,6.0985856,6.711
3112,348099535,CANDIDATE,10.1182835,2.645
3113,417942201,CANDIDATE,4.230596,4.263
3114,150074121,CANDIDATE,1.2220299,1.643
3116,347051112,CANDIDATE,4.7378024,1.321
3117,143687316,CANDIDATE,3.5423183,2.976
3118,346015394,CANDIDATE,1.0789481,1.848
3119,3027681,CANDIDATE,3.9442027,3.269
3120,143642240,CANDIDATE,,6.092
3121,339250695,CANDIDATE,4.7287783,2.781
3122,122695048,CANDIDATE,4.847033,2.426
3123,339207847,CANDIDATE,13.3918911,4.462
3125,322160664,CANDIDATE,8.1733055,2.541
3127,417844678,CANDIDATE,2.5401315,3.84
3129,321894059,CANDIDATE,2.9594651,3.84
3130,321436679,CANDIDATE,2.1268311,1.898
3131,105135774,CANDIDATE,2.1405196,2.506
3132,317252733,CANDIDATE,3.352748,3.816
3133,98620619,CANDIDATE,2.2108318,3.294
3134,96074951,CANDIDATE,5.5609997,4.204
3135,312689217,CANDIDATE,4.3846458,4.6282267
3136,311441461,CANDIDATE,3.4483992,3.709
3137,183675732,CANDIDATE,5.4811861,3.7814727
3139,701926762,CANDIDATE,2.0449545,2.763
3141,87091417,CANDIDATE,2.1186344,2.553
3142,86075481,CANDIDATE,3.8975752,3.996
3143,666567477,CANDIDATE,1.6883103,2.674
3145,647636934,CANDIDATE,1.5503832,1.994
3146,82622707,CANDIDATE,2.376618,1.531
3147,284174392,CANDIDATE,1.8751894,2.798
3148,280097543,CANDIDATE,9.4546447,10.1275918
3149,468777766,CANDIDATE,12.4844641,2.827
3150,284173938,CANDIDATE,2.9157041,3.375
3151,81597356,CANDIDATE,2.8061001,2.815
3153,81593515,CANDIDATE,2.5312823,4.428
3154,281196902,CANDIDATE,5.5452538,2.869
3157,280254984,CANDIDATE,3.4177514,3.415
3159,144301273,CANDIDATE,2.7509915,2.0012169
3161,275703182,CANDIDATE,25.8944827,2.136
3162,9833284,CANDIDATE,0.6843601,0.762
3163,432114158,CANDIDATE,2.0044091,3.091
3164,275702126,CANDIDATE,6.5715257,2.496
3165,432078760,CANDIDATE,3.147936,3.076
3166,9830791,CANDIDATE,3.5414573,2.83
3167,274545328,CANDIDATE,2.3927978,3.27
3168,268172361,CANDIDATE,2.1791116,2.988
3169,428251130,CANDIDATE,10.3380912,3.972
3171,8621049,CANDIDATE,0.9183768,1.009
3172,3364732,CANDIDATE,3.6240683,2.7346083
3173,426319499,CANDIDATE,4.1659434,2.311
3174,266772500,CANDIDATE,2.9508028,1.351
3175,704012376,CANDIDATE,1.5970752,1.313
3176,68850908,CANDIDATE,5.3868381,3.225
3178,802227190,CANDIDATE,2.3365744,2.53
3179,53307409,CANDIDATE,5.6089718,2.93
3180,742648307,CANDIDATE,1.6180458,0.979
3182,468832904,CANDIDATE,1.4005325,2.071
3185,459755750,CANDIDATE,6.1080224,4.68
3186,339503267,CANDIDATE,4.9395781,3.167
3187,458419328,CANDIDATE,4.6747218,1.61
3188,321250206,CANDIDATE,2.1040634,1.38
3189,457104362,CANDIDATE,4.8163326,3.504
3190,312811620,CANDIDATE,3.0923729,3.061
3191,453410966,CANDIDATE,4.1200222,1.748
3194,400432230,CANDIDATE,3.1833919,2.017
3195,453348525,CANDIDATE,0.7729066,1.109
3196,29105766,CANDIDATE,3.2551383,1.953
3197,416539317,CANDIDATE,2.2019606,4.326
3198,253030300,CANDIDATE,2.8300213,1.646
3200,252912175,CANDIDATE,17.6229161,2.976
3201,22683951,CANDIDATE,2.6797404,1.565
3202,373614579,CANDIDATE,8.2064446,2.87
3203,100014359,CANDIDATE,0.5045398,1.6513995
3204,21291176,CANDIDATE,1.6667559,2.35
3205,373612558,CANDIDATE,5.8677569,3.352
3206,190250689,CANDIDATE,1.4658218,1.294
3207,353498819,CANDIDATE,2.5492773,2.301
3208,312991501,CANDIDATE,3.2905705,2.613
3209,189852832,CANDIDATE,3.8960447,2.15
3211,289661991,CANDIDATE,2.8989758,1.307
3212,138497780,CANDIDATE,3.67551,2.149
3213,252876117,CANDIDATE,3.6346303,2.728
3216,138475192,CANDIDATE,2.9594645,0.75
3217,239134248,CANDIDATE,3.8849972,2.703
3218,4605846,CANDIDATE,3.7177254,3.2116193
3219,155873992,CANDIDATE,4.9513171,3.852
3220,149995163,CANDIDATE,4.8709815,4.437
3221,102848207,CANDIDATE,1.0358225,1.191
3222,99572130,CANDIDATE,4.8505364,4.821
3223,99097200,CANDIDATE,3.2371481,3.288
3224,95660472,CANDIDATE,3.2443051,2.325
3226,95234976,CANDIDATE,5.4290881,2.615
3227,88485645,CANDIDATE,2.597223,2.124
3228,88385463,CANDIDATE,3.1235114,2.578
3232,9346507,CANDIDATE,4.9807125,3.333
3234,841226526,CANDIDATE,19.5105608,4.471
3235,801354155,CANDIDATE,2.9150294,2.819
3237,445807396,CANDIDATE,3.2493152,1.849
3238,393853275,CANDIDATE,1.7088305,1.871
3239,356736743,CANDIDATE,24.0819851,4.032
3241,355953198,CANDIDATE,3.3952015,2.368
3242,330795142,CANDIDATE,1.3460633,1.829
3243,900240532,CANDIDATE,2.5733766,2.457
3244,308073360,CANDIDATE,11.8886495,4.803
3246,298074043,CANDIDATE,3.0193545,1.345
3248,287231664,CANDIDATE,3.6217624,2.963
3249,252474634,CANDIDATE,4.1124956,1.9071145
3250,165985431,CANDIDATE,3.6566206,2.557
3255,149917086,CANDIDATE,11.0783748,2.673
3256,147994863,CANDIDATE,15.9544918,3.742
3257,147890655,CANDIDATE,1.2220437,1.871
3259,143008050,CANDIDATE,14.4832964,4.696
3260,142739544,CANDIDATE,3.383466,2.746
3261,142635225,CANDIDATE,16.1020097,3.871
3262,142618165,CANDIDATE,5.6922342,2.975
3263,142562395,CANDIDATE,3.2693612,2.029
3264,126325149,CANDIDATE,3.4952497,1.745
3265,125552076,CANDIDATE,2.0436029,1.513
3266,105379013,CANDIDATE,3.2956376,2.487
3267,86273567,CANDIDATE,16.5968329,4.395
3268,1122079,CANDIDATE,1.8460997,1.706
3269,238059180,CANDIDATE,5.1119634,1.8203262
3270,416542079,CANDIDATE,3.0012386,3.164
3271,396950329,CANDIDATE,1.7763987,0.638
3272,141205978,CANDIDATE,1.5574603,1.272
3273,383531543,CANDIDATE,10.9543562,4.737
3275,376688393,CANDIDATE,3.011593,1.894
3276,376632626,CANDIDATE,2.1371195,2.38
3277,320208949,CANDIDATE,5.7310859,1.693
3278,310994622,CANDIDATE,18.565813,3.82
3281,165989915,CANDIDATE,2.6292572,1.582
3282,165468291,CANDIDATE,4.754432,2.147
3283,165431806,CANDIDATE,4.4100654,2.362
3284,154126149,CANDIDATE,3.8951475,1.386
3285,154105890,CANDIDATE,5.5822739,1.463
3286,153978165,CANDIDATE,6.0835972,2.133
3287,150388393,CANDIDATE,6.5846694,2.572
3288,144310492,CANDIDATE,4.1225477,2.206
3289,141275395,CANDIDATE,0.8377576,1.074
3290,139086171,CANDIDATE,4.8104679,2.547
3292,138973825,CANDIDATE,2.1614819,1.076
3293,136998882,CANDIDATE,3.3401814,2.452
3296,86263325,CANDIDATE,4.5445569,1.462
3298,48220826,CANDIDATE,3.0215653,2.785
3299,21549805,CANDIDATE,4.2441117,3.771
3300,18067025,CANDIDATE,5.3298577,1.95
3301,950525831,CANDIDATE,2.5228506,2.15
3303,18017227,CANDIDATE,0.6203033,1.031
3304,459215281,CANDIDATE,2.7694074,2.692
3305,3896759,CANDIDATE,4.5808535,3.488
3306,458424950,CANDIDATE,9.0576962,2.37
3307,165464482,CANDIDATE,4.3345378,3.336
3308,3808740,CANDIDATE,6.6713748,3.299
3309,445837596,CANDIDATE,4.3773113,2.329
3310,154181821,CANDIDATE,7.6607094,4.261
3311,450337675,CANDIDATE,8.6789911,3.865
3312,441697509,CANDIDATE,5.2077671,2.369
3314,366755319,CANDIDATE,14.7802661,3.497
3315,357373216,CANDIDATE,9.546972,2.112
3316,310094771,CANDIDATE,2.9406027,1.167
3317,288434231,CANDIDATE,14.8496574,4.287
3319,180672438,CANDIDATE,5.3599361,3.407
3321,165723070,CANDIDATE,1.7213564,2.035
3323,161003569,CANDIDATE,3.5115357,3.527
3325,158617175,CANDIDATE,5.7158895,2.437
3326,158497525,CANDIDATE,9.3517097,2.682
3327,156648452,CANDIDATE,3.4936188,3.355
3328,155898758,CANDIDATE,4.0384773,1.185
3330,81247877,CANDIDATE,2.2012625,2.175
3331,68074302,CANDIDATE,3.4014954,1.959
3333,23815847,CANDIDATE,3.0654283,2.194
3334,23769326,CANDIDATE,7.4332642,3.051
3336,2016376984,CANDIDATE,2.317939,1.676
3338,1101855081,CANDIDATE,3.8960617,1.734
3339,467265105,CANDIDATE,4.1377611,1.7
3342,434171145,CANDIDATE,2.7873031,3.575
3343,434171113,CANDIDATE,4.4920446,3.268
3344,427153307,CANDIDATE,2.2035349,2.573
3345,422554579,CANDIDATE,3.4609184,3.806
3347,422514153,CANDIDATE,2.9276761,3.8990314
3348,421336001,CANDIDATE,7.6643665,4.523
3350,388393034,CANDIDATE,1.975525,2.437
3351,375981105,CANDIDATE,11.7510232,1.792
3352,372207084,CANDIDATE,1.2257622,1.936
3353,371676181,CANDIDATE,1.4856981,2.399722
3354,367425982,CANDIDATE,1.6923658,1.932
3355,367333043,CANDIDATE,2.8778095,2.824
3356,366115856,CANDIDATE,2.3466663,2.013
3358,346081845,CANDIDATE,3.4893702,2.41
3359,345697569,CANDIDATE,2.8817609,2.806
3360,345329200,CANDIDATE,3.1081084,1.273
3361,343330330,CANDIDATE,5.5613023,5.64
3362,338065029,CANDIDATE,2.3141448,2.3840461
3363,336824844,CANDIDATE,4.4639512,1.475
3364,336399144,CANDIDATE,5.7033411,3.039
3365,336092760,CANDIDATE,6.771509,6.329
3367,334493051,CANDIDATE,2.2297805,2.522
3369,334394274,CANDIDATE,3.4488281,3.091
3370,334385701,CANDIDATE,2.1861455,2.42
3371,321861405,CANDIDATE,2.9897735,3.232
3372,320503729,CANDIDATE,2.9873441,1.668
3373,316453500,CANDIDATE,3.4043334,0.701
3374,314375831,CANDIDATE,3.1277591,2.246
3375,309849817,CANDIDATE,2.6686464,1.249
3377,279383896,CANDIDATE,12.0319985,4.738
3378,275421144,CANDIDATE,3.8426038,2.022
3382,272785423,CANDIDATE,3.2399875,2.749
3383,272219353,CANDIDATE,3.5432032,2.5629912
3384,271761420,CANDIDATE,3.3500715,1.65
3385,271439193,CANDIDATE,6.2333803,2.429
3386,270435047,CANDIDATE,1.8011961,3.23
3387,269043098,CANDIDATE,4.7265073,5.6271637
3389,256867493,CANDIDATE,4.6709424,0.101
3391,252049912,CANDIDATE,3.8523534,3.968
3393,237221436,CANDIDATE,10.6000019,5.451
3394,237077180,CANDIDATE,3.2292942,2.47
3395,284206913,CANDIDATE,10.51135,3.148
3396,233654042,CANDIDATE,2.0615575,1.694
3397,156007004,CANDIDATE,1.7922888,1.622
3399,154293917,CANDIDATE,6.6080989,3.928
3400,116382006,CANDIDATE,23.2547644,7.935
3401,468329664,CANDIDATE,3.5472157,4.503
3404,312548829,CANDIDATE,3.6088991,1.684
3405,312548415,CANDIDATE,2.2437501,3.821
3406,25773352,CANDIDATE,5.3441681,4.156
3408,20182780,CANDIDATE,4.3533211,1.894
3410,470911286,CANDIDATE,1.6212474,3.262
3412,452938965,CANDIDATE,2.8743661,4.106
3413,444413256,CANDIDATE,4.0104204,2.39
3416,418133917,CANDIDATE,2.2774846,3.756
3417,403347341,CANDIDATE,6.3979511,2.438
3418,403340402,CANDIDATE,2.2231733,1.734
3421,347011522,CANDIDATE,17.2045725,4.987
3422,327004130,CANDIDATE,3.4599275,1.326
3423,320281287,CANDIDATE,1.8144441,2.0714477
3426,283015592,CANDIDATE,3.7026677,3.7059346
3427,83148519,CANDIDATE,4.8983933,2.734
3428,83053699,CANDIDATE,3.3369693,2.6516703
3429,399346877,CANDIDATE,3.9608832,3.8494136
3430,397924314,CANDIDATE,5.3797781,2.884
3433,389910188,CANDIDATE,4.543204,3.731
3434,379629854,CANDIDATE,2.8277716,2.091
3435,368734712,CANDIDATE,4.3271416,2.382
3437,352682207,CANDIDATE,5.4146395,2.558
3438,352682207,CANDIDATE,14.7088696,3.235
3439,352682207,CANDIDATE,1.3483348,1.55
3440,289264348,CANDIDATE,4.3360232,3.394
3441,280315875,CANDIDATE,1.8254385,1.77
3442,279265701,CANDIDATE,2.6325313,4.167
3443,85791385,CANDIDATE,2.8067423,1.997
3444,85429139,CANDIDATE,4.7427131,3.115
3445,461491274,CANDIDATE,1.813812,1.025
3446,407313319,CANDIDATE,7.0423707,2.687
3447,407243316,CANDIDATE,3.0756397,1.31
3448,284305328,CANDIDATE,2.2963814,2.649
3452,10507330,CANDIDATE,5.1175439,1.483
3453,1271152446,CANDIDATE,7.2089041,3.445
3454,470678283,CANDIDATE,2.7991658,2.157
3455,470169396,CANDIDATE,6.3261852,5.442
3456,441730540,CANDIDATE,16.2839491,6.25
3457,428963229,CANDIDATE,3.1239727,2.653
3458,427866520,CANDIDATE,3.607429,2.344
3459,406634633,CANDIDATE,3.9589142,2.42
3460,393633044,CANDIDATE,5.8850401,3.622
3462,390021939,CANDIDATE,2.5089892,2.341
3463,389968080,CANDIDATE,10.0462331,1.638
3465,387330895,CANDIDATE,3.6143478,1.941
3466,375654303,CANDIDATE,1.8020959,3.009
3467,372392226,CANDIDATE,3.0295936,2.476
3469,367287018,CANDIDATE,4.7255326,2.654
3470,366580825,CANDIDATE,4.2989288,3.022
3471,366120401,CANDIDATE,4.7308142,3.062
3473,356786657,CANDIDATE,7.1356778,2.394
3474,345645749,CANDIDATE,7.8746324,5.164
3475,332393279,CANDIDATE,2.3238426,2.391
3476,322262448,CANDIDATE,5.1190872,5.449
3478,298264260,CANDIDATE,7.9927894,3.884
3479,284760740,CANDIDATE,0.7583741,0.748
3480,279769094,CANDIDATE,4.5029619,4.169
3482,259274960,CANDIDATE,31.4007164,2.036
3484,255865833,CANDIDATE,4.6546139,1.365
3485,237101326,CANDIDATE,1.5374431,1.1192559
3487,235684392,CANDIDATE,21.7920797,6.149
3488,233719215,CANDIDATE,17.356682,2.023
3489,233053554,CANDIDATE,4.567925,3.047
3490,232567319,CANDIDATE,5.0529785,4.1075608
3491,230388132,CANDIDATE,2.4076941,1.438
3492,229639351,CANDIDATE,2.8668029,1.879
3493,229605891,CANDIDATE,2.0381761,1.988
3494,153065527,CANDIDATE,13.1757294,2.1570272
3495,153065527,CANDIDATE,6.614911,0.9654605
3496,229508727,CANDIDATE,23.1315739,2.293
3498,219866209,CANDIDATE,6.7473881,2.15
3500,219489550,CANDIDATE,3.8850002,2.619787
3501,219485050,CANDIDATE,3.5908038,3.027
3502,193556520,CANDIDATE,6.7201811,3.187
3505,143009290,CANDIDATE,2.7240303,1.649
3507,115270627,CANDIDATE,3.1504798,1.096
3508,115182469,CANDIDATE,6.5169955,2.416
3509,85459171,CANDIDATE,2.1390271,3.556
3510,648958344,CANDIDATE,2.3079651,2.064
3511,628103717,CANDIDATE,3.2175518,3.154
3512,627323667,CANDIDATE,3.0493757,3.545
3513,57193198,CANDIDATE,4.3965758,2.827
3514,57159675,CANDIDATE,5.5689798,2.4584749
3515,444724127,CANDIDATE,3.163881,3.257
3516,444558604,CANDIDATE,1.9872259,2.486
3518,428892437,CANDIDATE,3.7519831,2.891
3519,421973253,CANDIDATE,9.2583857,3.835
3520,400899926,CANDIDATE,4.6257192,3.662
3522,346673534,CANDIDATE,15.634183,2.888
3523,336840314,CANDIDATE,2.8282129,2.7156974
3524,328814605,CANDIDATE,5.6917982,4.848
3525,310002617,CANDIDATE,3.1774814,2.824
3526,302381397,CANDIDATE,2.7284428,2.201
3527,298752252,CANDIDATE,3.2462849,1.513
3529,289373041,CANDIDATE,3.177514,2.043
3531,288242606,CANDIDATE,7.495973,5.366
3532,284454822,CANDIDATE,10.4722621,3.405
3533,280035202,CANDIDATE,4.9111795,1.947
3534,274974693,CANDIDATE,4.1530015,1.395184
3535,272782321,CANDIDATE,10.1045108,3.23
3536,264295655,CANDIDATE,2.7741864,2.005
3537,264223828,CANDIDATE,1.1789805,0.882
3538,264173803,CANDIDATE,4.3954123,2.306
3540,243297296,CANDIDATE,3.585982,2.384
3541,243280335,CANDIDATE,4.3202706,1.211
3543,235902467,CANDIDATE,12.2740928,3.532
