,id_target,disposition,period,duration,koi_time0bk
7926,5092799,CANDIDATE,28.24753303,13.2,136.0869137
7930,6019971,CANDIDATE,7.1356633,1.789,135.09646
7940,6864706,CANDIDATE,14.5909249,1.591,142.72
7942,6867219,CANDIDATE,11.8496351,3.319,140.3663
7945,6878408,CANDIDATE,455.62395,13.07,581.8806
7949,7755741,CANDIDATE,1.75173647,5.122,132.2995
7964,9480398,CANDIDATE,407.14656,23.26,509.257
7965,9490342,CANDIDATE,487.83894,32.77,606.1226
7967,9513168,CANDIDATE,6.853888,2.561,136.5231
7970,12116489,CANDIDATE,7.34672485,2.136,134.5155
7984,11411639,CANDIDATE,6.933574,2.43,134.558
7988,2283362,CANDIDATE,0.673141323,0.921,131.68751
7989,2301068,CANDIDATE,8.60965352,2.218,134.38829
7993,2422820,CANDIDATE,13.8911152,5.062,137.3481
8002,4274071,CANDIDATE,6.76890076,3.616,133.07724
8004,4282390,CANDIDATE,1.96134311,11.856,132.30563
8013,5115688,CANDIDATE,486.77832,15.29,529.0865
8014,6045093,CANDIDATE,28.2682167,1.355,135.5505
8018,6057750,CANDIDATE,1.6037058,9.067,131.9529
8022,8391983,CANDIDATE,0.70965042,1.318,131.97695
8029,6947623,CANDIDATE,3.62657392,1.791,133.57658
8032,7811211,CANDIDATE,0.902403563,1.7129,131.827273
8033,7812893,CANDIDATE,8.7998722,1.153,136.37744
8035,7816935,CANDIDATE,6.87778029,3.199,133.04176
8039,7868967,CANDIDATE,12.9489256,2.162,142.445
8048,8489260,CANDIDATE,130.235324,5.678,218.2719
8059,10388451,CANDIDATE,17.1677675,2.975,142.9943
8060,10396708,CANDIDATE,8.50207749,3.057,132.36121
8067,11495989,CANDIDATE,1.322475635,5.307,132.66777
8073,11551652,CANDIDATE,3.773744,15.2,131.8309
8079,2449245,CANDIDATE,18.1772927,4.703,145.8085
8081,2557350,CANDIDATE,3.09872834,1.89,134.39281
8091,4372620,CANDIDATE,19.9310602,8.48,145.7465
8098,5171707,CANDIDATE,0.813998812,0.675,132.1244
8104,6111011,CANDIDATE,14.7639145,3.14,133.532
8106,6128245,CANDIDATE,1.118510435,1.111,131.60882
8111,6956176,CANDIDATE,2.64185268,1.76,131.9331
8122,7902204,CANDIDATE,2.54031121,1.83,133.77849
8127,8566113,CANDIDATE,1.371587993,12.901,131.80506
8136,9588862,CANDIDATE,5.89773974,2.243,133.42423
8138,9596064,CANDIDATE,1.74145041,1.712,132.0107
8140,9596892,CANDIDATE,20.2944118,0.357,148.08554
8142,10450504,CANDIDATE,17.9908273,1.436,141.92539
8145,10464199,CANDIDATE,198.11309,15.59,175.3243
8152,11602794,CANDIDATE,5.70509519,1.58,136.20183
8179,5193439,CANDIDATE,129.847318,13.057,240.6812
8183,5215508,CANDIDATE,0.8867443,3.16,131.899639
8187,6187508,CANDIDATE,2.28494301,1.01,132.92343
8191,6209225,CANDIDATE,439.21978,9.392,523.3139
8201,7939761,CANDIDATE,22.2548897,13.454,142.2563
8210,8613446,CANDIDATE,1.01485981,1.65,131.6159
8213,8624860,CANDIDATE,15.3902613,3.431,140.8602
8214,8625408,CANDIDATE,279.036565,31.92,246.6289
8215,8686442,CANDIDATE,26.8552365,2.185,146.688
8217,8693536,CANDIDATE,16.2347636,4.2,139.9705
8222,9635520,CANDIDATE,2.3518268,5.797,134.352
8225,9639106,CANDIDATE,3.57944367,1.869,133.46198
8226,9640123,CANDIDATE,8.2553499,3.959,135.17
8231,10546063,CANDIDATE,10.6982275,3.198,140.6793
8236,11650543,CANDIDATE,7.20558084,2.997,138.3055
8239,11671646,CANDIDATE,392.50115,9.88,498.8298
8240,11672354,CANDIDATE,5.29655591,3.93,131.8704
8246,2716979,CANDIDATE,8.8324193,2.252,137.7004
8248,2834463,CANDIDATE,5.88836941,1.05,136.02799
8256,4567118,CANDIDATE,521.10826,18.36,189.5977
8263,5263167,CANDIDATE,3.39401963,2.984,134.37164
8270,6265961,CANDIDATE,5.52507406,2.565,135.15435
8283,7103300,CANDIDATE,3.226232203,0.4022,134.41924
8291,8007675,CANDIDATE,2.352446342,1.6802,131.9380482
8307,9651602,CANDIDATE,3.90735046,2.896,133.7385
8311,10586619,CANDIDATE,377.501257,11.98,278.8375
8323,11773625,CANDIDATE,7.1969168,4.525,133.4145
8330,2970670,CANDIDATE,0.947554749,1.097,131.87955
8332,2994092,CANDIDATE,50.271927,6.073,160.466
8344,8297017,CANDIDATE,128.208643,2.745,230.1943
8351,5295206,CANDIDATE,6.63448023,3.603,137.0694
8355,6307000,CANDIDATE,1.002591901,1.247,131.65849
8357,6345758,CANDIDATE,3.37116682,4.708,132.0176
8374,8016692,CANDIDATE,6.613671,4.211,136.4964
8377,8042644,CANDIDATE,1.48062814,2.898,131.51535
8381,8760760,CANDIDATE,2.68814059,1.12,132.66869
8386,8807057,CANDIDATE,97.991569,4.665,134.675
8391,9658089,CANDIDATE,1.057080807,1.82,131.69304
8394,9674320,CANDIDATE,317.062416,7.438,297.8371
8395,9693803,CANDIDATE,13.4959496,2.085,142.1992
8400,10659624,CANDIDATE,43.2675604,8.331,136.4574
8404,10665228,CANDIDATE,11.3251153,2.126,137.2423
8407,11825996,CANDIDATE,16.9163386,2.521,132.8922
8408,11854636,CANDIDATE,37.0200232,1.421,131.8379
8413,11904704,CANDIDATE,0.565713361,0.954,131.66357
8441,6368222,CANDIDATE,82.97062172,8.22,171.428214
8442,6372268,CANDIDATE,5.22422449,4.56,133.01192
8454,7135549,CANDIDATE,22.50053441,7.44,150.2171942
8456,8091197,CANDIDATE,4.88698386,1.127,132.8804
8462,8098960,CANDIDATE,8.47484677,2.067,138.47733
8464,8815279,CANDIDATE,13.56092626,2.53,142.642578
8469,8845552,CANDIDATE,34.0357766,3.849,138.9291
8473,9726452,CANDIDATE,42.48452259,4.16,165.1372596
8479,9790965,CANDIDATE,4.74701479,2.464,133.33305
8480,9811915,CANDIDATE,1.96682825,1.645,132.68632
8482,10665749,CANDIDATE,4.237447181,0.3792,135.17679
8483,10670112,CANDIDATE,4.0953585,44.35,135.7884
8484,10680424,CANDIDATE,0.92623983,1.267,131.7203
8499,5897826,CANDIDATE,0.875197345,0.052,131.8135915
8500,3240158,CANDIDATE,13.2298203,3.566,134.3757
8501,2837111,CANDIDATE,3.71840884,3.611,134.6575
8505,3246867,CANDIDATE,5.32737192,2.226,133.27114
8508,3249334,CANDIDATE,5.90260586,1.832,136.35507
8510,3324069,CANDIDATE,22.80265,19.34,132.9476
8513,4760959,CANDIDATE,29.9315174,2.53,135.0082
8514,4764969,CANDIDATE,0.602277579,2.38,131.5303
8518,4830859,CANDIDATE,27.2173855,3.268,144.6728
8520,5353938,CANDIDATE,6.27651592,1.973,136.18032
8522,5380812,CANDIDATE,16.214474,4.149,136.435
8530,6423922,CANDIDATE,0.9951412,5.588,131.5268
8532,6436505,CANDIDATE,43.535891,4.712,155.20055
8544,8488381,CANDIDATE,4.7368156,2.84,131.7876
8547,8115647,CANDIDATE,40.7698541,2.997,158.86363
8548,8120820,CANDIDATE,129.222771,7.272,255.1859
8556,8881169,CANDIDATE,5.01880305,1.823,132.25191
8561,8953278,CANDIDATE,23.59919017,2.05,134.2797605
8563,9821428,CANDIDATE,299.70688,15.39,360.3939
8564,9837013,CANDIDATE,14.461834,7.156,137.2566
8573,10751908,CANDIDATE,4.48538145,2.297,135.29081
8578,10812541,CANDIDATE,4.84847245,0.874,131.90954
8586,12016243,CANDIDATE,11.8436119,6.044,138.0037
8590,11129738,CANDIDATE,4.88446644,2.057,135.24744
8591,10028792,CANDIDATE,8.9772888,4.72,133.44748
8592,4860678,CANDIDATE,3.03359398,4.026,133.08355
8593,5531953,CANDIDATE,21.9139549,3.271,148.52144
8595,7765528,CANDIDATE,9.3888216,4.154,134.42144
8616,5456979,CANDIDATE,2.6528082,2.297,131.5439
8619,5466109,CANDIDATE,2.43135542,1.401,133.92077
8635,7217088,CANDIDATE,12.54474243,1.24,139.58304
8641,8145958,CANDIDATE,3.07551068,1.683,134.46857
8643,8155654,CANDIDATE,6.29340543,3.024,133.8686
8646,8167504,CANDIDATE,7.7021729,3.987,138.4181
8651,8958811,CANDIDATE,2.52557582,2.32,133.06586
8652,8958939,CANDIDATE,8.2927558,4.784,135.0352
8653,8958939,CANDIDATE,22.786522,2.197,153.2108
8663,10815677,CANDIDATE,1.284241817,1.965,132.65223
8665,10843431,CANDIDATE,8.7396758,3.866,136.5829
8667,10848097,CANDIDATE,15.9474242,1.127,137.49449
8670,10866969,CANDIDATE,50.0122,3.426,153.9789
8673,12067960,CANDIDATE,5.60682001,2.714,135.84466
8681,6307083,CANDIDATE,3.17796408,0.542,134.35285
8682,7620413,CANDIDATE,3.66520844,3.308,131.50911
8683,11705004,CANDIDATE,3.05293416,2.155,132.96692
8684,2854181,CANDIDATE,12.834857,2.092,134.37229
8685,5978559,CANDIDATE,36.2530992,4.73,142.0377
8686,8838950,CANDIDATE,4.02321842,2.162,135.41629
8687,6867555,CANDIDATE,7.5017934,4.271,138.8271
8688,12208631,CANDIDATE,0.912351255,1.072,131.59612
8689,3346543,CANDIDATE,12.4701111,3.616,143.7236
8691,3356193,CANDIDATE,5.8229815,2.8,133.999
8729,7335514,CANDIDATE,0.576732089,1.856,132.07378
8731,8180290,CANDIDATE,10.9279755,2.486,139.9174
8744,9025739,CANDIDATE,7.918267,3.478,134.1991
8748,9909965,CANDIDATE,10.2170589,2.259,139.1299
8751,9932197,CANDIDATE,86.95432088,12.11,187.7282221
8759,10932270,CANDIDATE,27.5837778,1.516,142.9808
8766,12304728,CANDIDATE,3.14735789,3.643,133.3871
8772,7778767,CANDIDATE,2.61090223,1.976,133.25501
8773,9026749,CANDIDATE,17.6637979,6.194,144.239
8774,10916600,CANDIDATE,4.02664625,3.771,134.3954
8775,6198182,CANDIDATE,5.1777226,8.275,133.5044
8776,5695396,CANDIDATE,9.48814747,1.163,139.17907
8777,6964929,CANDIDATE,5.06993245,3.241,135.836
8784,3545626,CANDIDATE,9.78184193,2.3,132.3447759
8785,3547178,CANDIDATE,8.1770751,4.608,136.8217
8786,3548622,CANDIDATE,569.45051,9.63,143.4648
8791,4939265,CANDIDATE,4.84505985,2.078,134.94868
8796,8308516,CANDIDATE,623.70774,6.688,303.3588
8803,5552808,CANDIDATE,10.95210361,1.5,132.6922455
8805,5564082,CANDIDATE,2.70581614,6.56,132.53726
8809,6551106,CANDIDATE,3.84615171,2.24,133.3817
8811,6584278,CANDIDATE,1.28940823,3.652,132.0764
8812,6590726,CANDIDATE,498.27269,8.92,146.1528
8816,7345335,CANDIDATE,11.0495766,2.13,138.535
8824,8227086,CANDIDATE,13.8086331,3.613,141.604
8825,8227464,CANDIDATE,4.25907841,4.513,135.5815
8833,9085039,CANDIDATE,64.1983721,0.934,147.98378
8837,9099773,CANDIDATE,82.78482,7.52,141.3871
8839,9943009,CANDIDATE,2.4376438,1.587,132.1228
8840,9944201,CANDIDATE,0.721522907,1.4521,131.7091421
8845,9959093,CANDIDATE,19.1644498,3.553,141.3045
8855,11019739,CANDIDATE,4.15736472,2.217,132.85855
8865,8709688,CANDIDATE,2.012094,2.157,131.5688
8867,2716801,CANDIDATE,9.4767057,3.893,134.7294
8868,3230805,CANDIDATE,6.65171459,2.325,137.6781
8869,11810124,CANDIDATE,208.54335,9.851,230.9934
8870,9349757,CANDIDATE,17.7189786,4.102,138.8021
8871,3219037,CANDIDATE,5.0395851,4.556,133.828
8872,9117416,CANDIDATE,7.64370363,2.738,137.87526
8880,3663494,CANDIDATE,5.11683678,3.119,133.9134
8885,4995716,CANDIDATE,16.1191449,3.039,146.7978
8890,5597361,CANDIDATE,17.9925973,2.762,135.4545
8894,5617510,CANDIDATE,74.371666,12.59,187.379
8901,6603765,CANDIDATE,19.164111,2.773,139.8244
8910,7381580,CANDIDATE,13.5164708,2.628,144.0259
8917,8248103,CANDIDATE,4.83014159,0.957,134.64407
8918,8256882,CANDIDATE,2.41194057,1.787,133.01849
8922,8283875,CANDIDATE,0.800263219,0.729,132.06684
8924,9150870,CANDIDATE,441.17369,14.82,374.0092
8935,10002049,CANDIDATE,19.2532128,1.674,144.8407
8937,10019854,CANDIDATE,14.1011023,4.513,133.4744
8942,11068630,CANDIDATE,1.817079849,0.889,131.90509
8946,11092783,CANDIDATE,5.15998178,3.356,132.69545
8948,12454800,CANDIDATE,23.3787733,6.76,143.2743
8949,12458817,CANDIDATE,15.09984259,0.222,140.82
8953,12519942,CANDIDATE,15.3416245,2.126,134.98686
8954,12555616,CANDIDATE,21.980467,4.78,150.728
8960,7100673,CANDIDATE,7.23524221,2.685,135.23173
8961,3937814,CANDIDATE,10.72900793,0.696,134.68026
8962,3937814,CANDIDATE,8.19619768,2.109,135.10435
8963,4548098,CANDIDATE,5.215752,1.13,133.404
8965,3733638,CANDIDATE,10.0714369,6.891,140.0456
8967,3748855,CANDIDATE,4.37198905,2.177,131.90923
8968,3748855,CANDIDATE,6.72876606,2.277,134.0424
8971,3765692,CANDIDATE,3.09383248,1.576,132.75691
8974,5021432,CANDIDATE,14.05652256,2.56,136.7555724
8981,5633259,CANDIDATE,315.07717192,10.31,286.7429498
8988,5702770,CANDIDATE,8.0018897,3.425,135.4193
8989,6614748,CANDIDATE,383.85362,9.76,426.5941
8990,6628926,CANDIDATE,2.564012541,0.9433,134.2733914
8994,6664842,CANDIDATE,5.21395046,3.188,135.7252
8995,6665064,CANDIDATE,24.996068,5.623,144.9693
8996,6670610,CANDIDATE,8.9429645,1.803,137.26373
8998,7447895,CANDIDATE,2.405625303,0.6283,133.14221
9002,7461521,CANDIDATE,0.7735301,1.335,132.1961
9004,7537660,CANDIDATE,2.42186898,6.22,132.7886605
9016,9203154,CANDIDATE,0.839907158,1.019,131.69426
9020,9221627,CANDIDATE,1.7613778,1.355,132.989
9029,10053138,CANDIDATE,11.7728146,4.132,138.78586
9031,10066755,CANDIDATE,2.46506501,6.218,132.8845
9032,10070479,CANDIDATE,1.758599866,0.2729,131.7968
9036,7119481,CANDIDATE,14.1573717,3.786,135.5991
9039,11182260,CANDIDATE,1.291964282,1.8378,132.63733
9040,11187972,CANDIDATE,37.4646974,4.954,138.6533
9043,8773015,CANDIDATE,6.31915999,3.465,134.14866
9044,9883606,CANDIDATE,2.58393841,2.169,131.80729
9046,9836563,CANDIDATE,6.5595368,4.324,132.0079
9047,6508221,CANDIDATE,31.5322987,3.49,160.3251
9048,9100953,CANDIDATE,14.7510068,2.25,141.1622
9060,10079420,CANDIDATE,54.54312996,7.03,169.8591463
9070,11559304,CANDIDATE,12.9284553,2.49,137.18564
9074,4735826,CANDIDATE,4.02018903,3.616,134.84387
9077,5003670,CANDIDATE,3.33930957,2.597,134.15098
9079,8973285,CANDIDATE,4.29251656,4.254,134.4818
9080,2861126,CANDIDATE,4.98792404,1.618,133.6552
9084,8105398,CANDIDATE,5.68325648,1.778,134.87698
9090,4758350,CANDIDATE,91.649983,10.294,175.7156
9091,4862625,CANDIDATE,541.742985,10.47,374.45854
9099,3965201,CANDIDATE,44.113873,3.956,164.8337
9108,4862924,CANDIDATE,482.62011,12.86,314.0653
9112,5271090,CANDIDATE,10.1551587,1.802,139.292
9113,5444276,CANDIDATE,0.708965461,3.946,132.20988
9116,5878506,CANDIDATE,11.76872507,1.11,137.1077498
9121,6443274,CANDIDATE,608.20572,13.63,160.7147
9124,5602588,CANDIDATE,7.2274321,4.967,134.4726
9127,6876575,CANDIDATE,91.069934,17.33,196.391
9142,8096395,CANDIDATE,366.088938,11.887,165.426
9144,8168509,CANDIDATE,414.45008,19.15,318.0665
9145,10397751,CANDIDATE,5.43103616,2.469,134.41711
9147,8297319,CANDIDATE,328.32211,13.53,144.0773
9148,8423344,CANDIDATE,381.97977,15.7,163.1805
9149,8444868,CANDIDATE,67.412998,9.1,196.1263
9152,8682094,CANDIDATE,359.8249913,5.22,284.5268595
9167,8677057,CANDIDATE,0.694611128,1.115,131.93244
9168,8702537,CANDIDATE,7.4751841,5.166,137.1908
9175,9043947,CANDIDATE,1.04347858,2.012,131.8424
9182,8880317,CANDIDATE,382.5891,11.7,372.8314
9191,10253977,CANDIDATE,392.601892,3.21,496.9922
9195,10351947,CANDIDATE,260.446151,9.314,235.469
9196,10160922,CANDIDATE,87.487573,5.881,154.5163
9197,10198225,CANDIDATE,11.9451376,6.893,142.3107
9198,10214341,CANDIDATE,277.13367,9.67,400.4719
9216,10515564,CANDIDATE,5.0487451,4.007,134.6825
9218,10321972,CANDIDATE,122.11555,16.07,228.38
9220,10331279,CANDIDATE,225.48805,19.46,224.2023
9227,5802205,CANDIDATE,578.88761,18.521,219.2878
9229,5858919,CANDIDATE,218.771117,3.201,250.92469
9236,10907307,CANDIDATE,277.25118,8.742,400.0395
9240,10403228,CANDIDATE,67.176626864,3.1147,144.1192641
9244,10407191,CANDIDATE,0.93420696,3.5,131.742569
9245,5955197,CANDIDATE,359.33831,18.566,152.5082
9251,6114140,CANDIDATE,0.933745798,6.447,131.52118
9254,11338091,CANDIDATE,293.38641,15.23,308.6624
9256,11446424,CANDIDATE,66.716453,3.855,150.0569
9259,10452252,CANDIDATE,34.573718512,2.1742,136.2275493
9270,6507334,CANDIDATE,54.753883835,2.0865,156.2192927
9279,11872364,CANDIDATE,189.183958,6.829,132.3331
9299,12554485,CANDIDATE,495.662346,4.428,561.4127
9301,10536241,CANDIDATE,7.7529342,5.072,137.4877
9306,10790401,CANDIDATE,254.336707,8.585,200.5875
9316,12647757,CANDIDATE,490.63941,16.5,561.5837
9317,3629119,CANDIDATE,331.55459,5.35,237.2754
9321,4446859,CANDIDATE,425.64971,11.07,284.3479
9322,9084569,CANDIDATE,395.13138,21.291,162.7395
9323,9087580,CANDIDATE,0.770658979,1.401,131.83206
9324,9099607,CANDIDATE,4.6318914,3.88,133.7073
9325,10844823,CANDIDATE,362.13187,5.59,369.541
9327,10862759,CANDIDATE,29.4856392,4.27,151.8669
9329,10920281,CANDIDATE,3.65034525,1.527,133.63577
9331,11032748,CANDIDATE,43.9438891,5.26,144.143
9341,4572728,CANDIDATE,309.191789,11.392,326.2209
9345,5098334,CANDIDATE,400.11482,12.37,316.2642
9348,9142714,CANDIDATE,1.12625975,3.62,132.296346
9350,9210820,CANDIDATE,377.67241,15.82,221.098
9351,9227215,CANDIDATE,242.0367,11.01,181.746
9352,9278575,CANDIDATE,502.25648,14.84,162.5842
9355,11139682,CANDIDATE,10.7781558,3.005,134.7939
9358,11182706,CANDIDATE,384.37706,15.139,309.208
9359,11294822,CANDIDATE,302.34971,4.978,418.9534
9370,5683219,CANDIDATE,9.4609418,4.888,138.7888
9372,5956171,CANDIDATE,402.27493,15.67,369.6734
9375,9390228,CANDIDATE,22.6432436,0.806,153.44607
9378,9469494,CANDIDATE,275.5603,15.09,237.0977
9380,9521317,CANDIDATE,188.881049,1.49,280.06822
9381,11296205,CANDIDATE,379.67276,9.662,445.9701
9383,11350634,CANDIDATE,278.38935,10.43,299.537
9385,11358305,CANDIDATE,7.8687123,3.739,133.2612
9386,11392362,CANDIDATE,9.9105786,5.945,135.9226
9387,11443757,CANDIDATE,43.9088053,6.265,169.335
9392,8439949,CANDIDATE,364.98242,12.346,188.6133
9393,8527297,CANDIDATE,0.58730021,0.82,132.3502325
9397,6356506,CANDIDATE,280.55544,12.757,308.0323
9409,11453349,CANDIDATE,4.40660737,2.107,133.35561
9417,8608544,CANDIDATE,353.01861,15.583,350.0863
9421,8708961,CANDIDATE,370.98253,17.84,308.2287
9425,7832787,CANDIDATE,338.00692,16.745,262.4
9427,8022520,CANDIDATE,432.42787,19.63,361.4078
9430,9604563,CANDIDATE,1.001916708,1.256,132.47033
9432,9640649,CANDIDATE,0.862329309,1.044,132.16214
9434,9650579,CANDIDATE,432.96905,20.76,186.7367
9435,9650762,CANDIDATE,372.15035,21.23,453.6928
9438,11714107,CANDIDATE,405.35457,10.778,311.8
9443,11904835,CANDIDATE,9.4640413,6.999,138.45
9451,8329346,CANDIDATE,389.875816,3.336,273.6498
9452,8637903,CANDIDATE,385.858683,12.071,343.64827
9453,8673511,CANDIDATE,0.757261281,0.905,131.62154
9455,9011955,CANDIDATE,367.0896,28.02,178.6744
9456,9159288,CANDIDATE,66.67305,6.381,161.59
9475,8873873,CANDIDATE,295.06066,16.18,314.2081
9483,9592621,CANDIDATE,191.03728,3.595,153.9107
9493,12156930,CANDIDATE,71.10684,6.933,176.7154
9494,12266099,CANDIDATE,77.177672,2.312,146.9243
9495,12307496,CANDIDATE,0.805941833,1.4432,132.127874
9499,12602999,CANDIDATE,8.2766028,4.834,131.7601
9502,9268159,CANDIDATE,185.97534,8.744,299.6938
9505,9468848,CANDIDATE,5.8877038,4.009,135.03738
9514,9873004,CANDIDATE,1.98514635,1.625,132.02682
9517,9899345,CANDIDATE,1.33199285,4.33,132.6475215
9520,9906688,CANDIDATE,5.82561701,3.246,136.0369
9523,2284957,CANDIDATE,419.2615,21.53,187.5475
9527,3663850,CANDIDATE,141.400279,3.031,208.22014
9536,12168280,CANDIDATE,229.957537,7.59,326.0184
9538,9938836,CANDIDATE,7.2681817,4.985,135.9348
9542,10011213,CANDIDATE,376.37989,13.99,486.6022
9552,10028127,CANDIDATE,367.947848,4.249,416.20998
9560,10128825,CANDIDATE,1.73984941,3.114,133.00127
9562,10155286,CANDIDATE,333.486169,3.199,153.61501
