loc_rowid,kepid,kepoi_name,koi_disposition,koi_period,koi_time0,koi_duration,koi_quarters
2818,7609674,K03128.01,CANDIDATE,21.236002400,2454982.881,4.01900,11111111111111111000000000000000
2819,9527334,K00049.01,CONFIRMED,8.313773040,2455008.991,2.96400,11111111111111111000000000000000
2820,10031885,K00329.01,FALSE POSITIVE,8.589695970,2455007.962,8.47100,11111101110111011000000000000000
2821,11361646,K00330.01,CONFIRMED,7.974205830,2455007.527,5.35030,11111111111111111000000000000000
2822,11361646,K00330.02,CONFIRMED,1.888990360,2454965.095,3.48600,11111111111111111000000000000000
2823,10285631,K00331.01,CONFIRMED,18.684057160,2455003.832,6.93290,11111101110111011000000000000000
2824,3964109,K00393.01,CONFIRMED,21.416240830,2455009.250,7.08100,11111011101110111000000000000000
2825,4159347,K00394.01,FALSE POSITIVE,12.283512750,2455007.367,3.63400,11111111111111111000000000000000
2826,3544595,K00069.01,CONFIRMED,4.726740370,2454967.926,2.92670,11111111111111111000000000000000
2827,4165960,K00395.01,FALSE POSITIVE,6.774495450,2455004.012,2.54160,11111011101110111000000000000000
2828,4252322,K00396.01,CANDIDATE,14.591504451,2455013.852,1.12950,11111111111111111000000000000000
2829,4376644,K00397.01,FALSE POSITIVE,27.677680103,2455006.797,2.17040,11111011101110111000000000000000
2830,9301506,K03047.01,FALSE POSITIVE,0.605223042,2454964.756,0.89860,00011111111111111000000000000000
2831,5695396,K00283.02,CONFIRMED,25.517274400,2454987.416,4.73500,11111111111111111000000000000000
2832,9714550,K03048.01,CONFIRMED,4.732920610,2454964.579,1.74600,11111111111111111000000000000000
2833,6263593,K03049.01,CONFIRMED,22.476595200,2454969.823,3.43700,11110111011101110000000000000000
2834,5475042,K03050.01,CANDIDATE,1.242639742,2454964.881,1.76300,11111111111111111000000000000000
2835,6964159,K03129.01,FALSE POSITIVE,25.503628000,2454972.358,3.91300,11111111111111111000000000000000
2836,10252275,K03130.01,CONFIRMED,14.863849600,2454975.957,2.70500,11111111111111111000000000000000
2837,10252275,K03130.02,CONFIRMED,5.652457330,2454969.979,2.06200,11111111111111111000000000000000
2838,11455181,K03131.01,CONFIRMED,10.929481500,2454974.503,5.89300,01111111111111111000000000000000
2839,9541295,K03132.01,CANDIDATE,0.536650319,2454964.711,2.38300,11111101110111011000000000000000
2840,10290666,K00332.01,CONFIRMED,5.458499140,2455005.089,4.04480,11111101110111011000000000000000
2841,10337258,K00333.01,CONFIRMED,13.285364520,2455002.861,6.28300,11111111111111111000000000000000
2842,10383687,K00334.01,FALSE POSITIVE,8.487944400,2455009.925,3.22400,11111111111111111000000000000000
2843,10470206,K00335.01,FALSE POSITIVE,46.566754370,2455029.312,7.83100,11111111111111111000000000000000
2844,10518725,K00336.01,FALSE POSITIVE,19.514841200,2454965.608,3.09600,11111111111111111000000000000000
2845,12314973,K00279.02,CONFIRMED,15.413081200,2454969.943,6.63580,11111111111111111000000000000000
2846,5450893,K02970.01,CONFIRMED,4.820510880,2454968.785,3.58800,11111111111111111000000000000000
2847,4770174,K02971.01,CANDIDATE,6.095956810,2454967.592,5.50200,11111111111111111000000000000000
2848,8949925,K02972.01,CANDIDATE,13.251121400,2454974.178,4.99600,00011111111111111000000000000000
2849,5091016,K02973.01,FALSE POSITIVE,5.765567180,2454967.965,3.13800,11101111111111111000000000000000
2850,9959492,K03051.01,CANDIDATE,11.682369000,2454967.831,2.71000,11111111111111111000000000000000
2851,8827575,K03052.01,CANDIDATE,10.129562010,2454968.998,3.04400,11111111111111111000000000000000
2852,8827575,K03052.02,CANDIDATE,15.611223800,2454977.874,3.87300,11111111111111111000000000000000
2853,2716801,K03053.01,CONFIRMED,42.521700600,2454969.127,5.72300,01111111111111111000000000000000
2854,7281454,K03055.01,FALSE POSITIVE,0.566805887,2454964.820,5.23170,11111111111111111000000000000000
2855,7216284,K03056.01,CONFIRMED,6.699588510,2454967.147,2.83100,11111111111111111000000000000000
2856,8703887,K00287.01,FALSE POSITIVE,14.170972781,2455008.608,3.73160,11111111111111111000000000000000
2857,9899352,K03135.01,FALSE POSITIVE,1.332562831,2454965.051,6.24000,01111111111111111000000000000000
2858,6945786,K03136.01,CONFIRMED,2.391619660,2454966.080,1.90600,11111111111111111000000000000000
2859,5978170,K03140.01,CONFIRMED,5.688790830,2454964.667,2.55000,11111111111111111000000000000000
2860,5440317,K03141.01,CONFIRMED,2.319415710,2454964.939,1.59100,11111111111111111000000000000000
2861,10545066,K00337.01,CONFIRMED,19.783025900,2455010.720,5.48980,11111101110111011000000000000000
2862,6056992,K00051.01,FALSE POSITIVE,10.431146765,2454966.936,3.88530,10111111111111111000000000000000
2863,10552611,K00338.01,CONFIRMED,7.010632400,2455007.575,3.06880,11111101110111011000000000000000
2864,10552611,K00338.02,CONFIRMED,3.107626840,2454965.634,2.36100,11111101110111011000000000000000
2865,10587105,K00339.01,CONFIRMED,1.980356674,2455003.140,2.47430,11111110111011101000000000000000
2866,10587105,K00339.02,CONFIRMED,12.834477100,2454971.326,3.84600,11111110111011101000000000000000
2867,6948480,K02975.01,FALSE POSITIVE,175.329014000,2455063.929,6.26900,11111111111111111000000000000000
2868,6438099,K02976.01,CANDIDATE,21.613133620,2454970.027,1.52000,11111111111111111000000000000000
2869,11090556,K02977.01,CONFIRMED,2.788179300,2454964.846,3.39700,11111111111111111000000000000000
2870,11090556,K02977.02,CONFIRMED,4.138276840,2454966.229,3.44900,11111111111111111000000000000000
2871,10686814,K02978.01,FALSE POSITIVE,2.618462580,2454967.029,3.50500,11111101110111011000000000000000
2872,3234843,K03057.01,CONFIRMED,29.727220000,2454967.658,3.45000,00011111111111111000000000000000
2873,6021275,K00284.01,CONFIRMED,18.010199560,2455012.421,3.51600,11110111011101110000000000000000
2874,3234843,K03057.02,CONFIRMED,10.613687120,2454973.853,3.49800,00011111111111111000000000000000
2875,8192911,K03058.01,FALSE POSITIVE,7.538874420,2454968.332,3.14700,00011111111111111000000000000000
2876,10554967,K03059.01,FALSE POSITIVE,0.536335190,2454964.714,1.05470,11001100110011001000000000000000
2877,3752110,K03142.01,CANDIDATE,27.943024500,2454969.870,6.12500,11111111111111111000000000000000
2878,5688790,K03144.01,CONFIRMED,8.073940970,2455373.042,2.45500,00000100000101110000000000000000
2879,1717722,K03145.01,CANDIDATE,4.537021210,2454965.185,1.81300,01111111111111111000000000000000
2880,1717722,K03145.02,CANDIDATE,0.977311489,2454964.703,1.40300,01111111111111111000000000000000
2881,10908248,K03146.01,CONFIRMED,39.859505000,2454987.762,7.98700,11111110111011101000000000000000
2882,10616571,K00340.01,FALSE POSITIVE,23.673124200,2454993.629,14.39480,11111101110111011000000000000000
2883,10878263,K00341.01,CONFIRMED,7.170710381,2455009.667,2.92250,11111101110111011000000000000000
2884,10878263,K00341.02,CONFIRMED,4.699652821,2455010.615,2.55300,11111101110111011000000000000000
2885,10982872,K00343.01,CONFIRMED,4.761705895,2455003.336,3.30610,11111111111111111000000000000000
2886,10982872,K00343.02,CONFIRMED,2.024143568,2455003.496,2.52730,11111111111111111000000000000000
2887,2720514,K02979.01,FALSE POSITIVE,1.371288853,2454964.938,1.45280,11111111111111111000000000000000
2888,4141376,K00280.01,CONFIRMED,11.872908140,2455013.896,2.53420,11111111111111111000000000000000
2889,9468551,K02980.01,CONFIRMED,1.638652525,2454965.290,1.95200,00011111111111111000000000000000
2890,9076971,K02981.01,CONFIRMED,9.066876130,2454967.752,3.38100,00011111111111111000000000000000
2891,8360640,K02982.01,CONFIRMED,4.022310900,2454968.173,0.85300,11111111111111111000000000000000
2892,11019987,K03060.01,CONFIRMED,6.913173200,2454971.422,4.73000,11111110111011101000000000000000
2893,4857058,K03061.01,CANDIDATE,7.328519470,2454965.129,1.21100,11111111111111111000000000000000
2894,10924562,K03063.01,CONFIRMED,18.605204600,2454982.038,6.82900,00011111111111111000000000000000
2895,9899505,K03064.01,FALSE POSITIVE,1.332562787,2454965.051,6.28000,00011111111111111000000000000000
2896,5040077,K03065.01,CANDIDATE,0.896382269,2454965.297,1.11300,10011001100110011000000000000000
2897,7534267,K03147.01,CONFIRMED,39.442078100,2455002.141,7.02900,11111111111111111000000000000000
2898,9592705,K00288.01,CONFIRMED,10.275325130,2455010.272,6.30930,11111111111111111000000000000000
2899,10611420,K03148.01,FALSE POSITIVE,11.505286030,2454968.102,2.09800,11111101110111011000000000000000
2900,10386922,K00289.01,CONFIRMED,26.629419530,2455024.996,7.87090,11111111111111111000000000000000
2901,10386922,K00289.02,CONFIRMED,296.637581700,2455236.672,16.42500,11111111111111111000000000000000
2902,10982872,K00343.03,CONFIRMED,41.808503100,2454981.708,7.79700,11111111111111111000000000000000
2903,3558981,K00052.01,FALSE POSITIVE,2.987862720,2455001.011,2.58140,11111011101110111000000000000000
2904,11015108,K00344.01,CONFIRMED,39.309440960,2455004.335,5.77000,11111111111111111000000000000000
2905,11074541,K00345.01,CONFIRMED,29.884877230,2455006.194,4.56120,11111110111011101000000000000000
2906,11100383,K00346.01,CONFIRMED,12.924898030,2455003.787,2.68110,11111101110111011000000000000000
2907,7918652,K02984.01,CANDIDATE,11.455418960,2454969.325,4.95000,11111111111111111000000000000000
2908,8847111,K02985.01,FALSE POSITIVE,0.575884418,2454965.008,2.07340,11111111111111111000000000000000
2909,4568298,K02986.01,FALSE POSITIVE,0.562555067,2454964.750,1.74020,11111011101110111000000000000000
2910,9230021,K03429.04,CANDIDATE,44.433726000,2454995.982,6.11800,00011111111111111000000000000000
2911,4374339,K02987.01,FALSE POSITIVE,0.993703494,2454965.142,0.76450,11111011101110111000000000000000
2912,6636320,K02989.01,CONFIRMED,6.331252280,2454970.141,2.68800,11111111111111111000000000000000
2913,4067925,K03066.01,CONFIRMED,24.220419200,2454979.425,3.27100,01111011101110111000000000000000
2914,4847782,K03067.01,FALSE POSITIVE,30.959705300,2454972.439,5.42000,11111011101110111000000000000000
2915,6021275,K00284.02,CONFIRMED,6.414912770,2455002.640,3.36290,11110111011101110000000000000000
2916,10350571,K01175.03,FALSE POSITIVE,93.881556000,2454964.577,20.64400,11111101110111011000000000000000
2917,3230805,K03068.01,CANDIDATE,3.916795530,2454966.603,2.07200,11111111111111111000000000000000
2918,4676964,K03069.01,CANDIDATE,43.102443400,2454973.139,7.12400,11111111111111111000000000000000
2919,10488450,K00290.01,FALSE POSITIVE,2.683395376,2455004.426,1.85920,11111101110111011000000000000000
2920,10933561,K00291.01,CONFIRMED,31.517794630,2455018.153,7.63400,11111101110111011000000000000000
2921,10933561,K00291.02,CONFIRMED,8.129998580,2454967.101,2.14920,11111101110111011000000000000000
2922,4770617,K02243.03,CANDIDATE,31.445270900,2454987.581,1.75800,11111111111111111000000000000000
2923,8845026,K00044.01,FALSE POSITIVE,66.467462170,2454993.477,19.66380,11111111111111111000000000000000
2924,11075737,K00292.01,CONFIRMED,2.586639524,2455004.843,2.25300,11111110111011101000000000000000
2925,11189127,K00347.01,FALSE POSITIVE,2.671942657,2455002.854,1.91190,11111111111111111000000000000000
2926,11194032,K00348.01,CONFIRMED,28.511176390,2455020.364,4.59410,11111111111111111000000000000000
2927,11394027,K00349.01,CONFIRMED,14.386825670,2455003.455,2.14170,11111110111011101000000000000000
2928,7609553,K02924.02,CANDIDATE,8.856867120,2454967.136,0.60600,11111111111111111000000000000000
2929,11395587,K00350.01,CANDIDATE,12.990650740,2455010.239,2.37480,11111110111011101000000000000000
2930,11442793,K00351.01,CONFIRMED,331.597273200,2454973.499,14.40400,11111110111011101000000000000000
2931,5520547,K02990.01,CONFIRMED,11.200588550,2454970.510,4.56200,11111111111111111000000000000000
2932,4848424,K02991.01,FALSE POSITIVE,1.501799310,2454964.556,3.27500,11111011101110111000000000000000
2933,8866102,K00042.01,CONFIRMED,17.833678340,2455014.234,4.51120,11111111111111111000000000000000
2934,4143755,K00281.01,CONFIRMED,19.556620030,2455022.044,8.08700,11111111111111111000000000000000
2935,8509442,K02992.01,CANDIDATE,82.659517400,2454985.673,3.48000,01111111111111111000000000000000
2936,11244137,K02994.01,CONFIRMED,2.033874830,2454964.919,3.09700,11111111111111111000000000000000
2937,6072593,K03070.01,FALSE POSITIVE,5.075382550,2454966.930,1.70000,11111111111111111000000000000000
2938,5865654,K03071.01,CONFIRMED,23.955398600,2454979.662,3.20400,11111111111111111000000000000000
2939,3219643,K03072.01,CANDIDATE,24.336702600,2454987.376,2.53900,11111111111111111000000000000000
2940,8546542,K03073.01,CANDIDATE,7.409851820,2454971.182,1.13100,11111111111111111000000000000000
2941,8197560,K03074.01,FALSE POSITIVE,1.024255560,2454964.494,2.64390,00000100111111111000000000000000
2942,11200415,K00293.01,FALSE POSITIVE,4.639585980,2455005.219,2.76800,11111111111111111000000000000000
2943,8613535,K02263.03,CANDIDATE,15.594375800,2454973.314,7.36700,11111111111111111000000000000000
2944,11259686,K00294.01,CONFIRMED,34.435938700,2455026.038,5.82000,11111101110111011000000000000000
2945,11547513,K00295.01,CONFIRMED,5.317440164,2455004.876,2.93310,11111110111011101000000000000000
2946,11547513,K00295.02,CONFIRMED,10.105757640,2454968.510,2.01380,11111110111011101000000000000000
2947,11802615,K00296.01,CONFIRMED,28.862365710,2455011.485,5.40330,11111110111011101000000000000000
2948,11442793,K00351.02,CONFIRMED,210.601384300,2454980.057,11.99220,11111110111011101000000000000000
2949,10122538,K02926.05,CANDIDATE,75.731195000,2455034.968,4.85900,00000001000111111000000000000000
2950,11442793,K00351.03,CONFIRMED,59.737144300,2454991.960,8.00060,11111110111011101000000000000000
2951,2445975,K00053.01,FALSE POSITIVE,3.388887193,2455005.259,2.44750,11111111111111111000000000000000
2952,11521793,K00352.01,CONFIRMED,27.082397340,2455024.807,5.01190,11111111111111111000000000000000
2953,11566064,K00353.01,CANDIDATE,152.106043500,2455009.527,7.45170,11111111111111111000000000000000
2954,11566064,K00353.02,CONFIRMED,30.652893500,2454968.042,4.99000,11111111111111111000000000000000
2955,6531496,K03646.02,FALSE POSITIVE,0.512869432,2454965.016,4.01500,00000000011111111000000000000000
2956,3848275,K02995.01,CONFIRMED,5.194927470,2454964.625,3.16700,01111111111111111000000000000000
2957,12021625,K02996.01,CONFIRMED,15.931441200,2454974.812,2.43500,11111111111111111000000000000000
2958,9777256,K02997.01,FALSE POSITIVE,1.332515890,2454965.084,4.21600,00000111010111111000000000000000
2959,4175630,K02998.01,CONFIRMED,28.227413000,2454974.495,5.78200,01111011101110111000000000000000
2960,7433585,K02999.01,FALSE POSITIVE,0.545544979,2454964.724,1.95400,11111111111111111000000000000000
2961,6665223,K01232.02,FALSE POSITIVE,419.975078360,2455357.847,12.16870,11111111111111111000000000000000
2962,3328080,K03075.01,CONFIRMED,4.765590560,2454966.505,2.20000,11111111111111111000000000000000
2963,8430964,K03078.01,CONFIRMED,2.986181340,2454966.469,2.96900,11111111111111111000000000000000
2964,3654719,K03081.01,FALSE POSITIVE,25.920009200,2454971.176,5.60900,11111011101110111000000000000000
2965,6021275,K00284.03,CONFIRMED,6.178173660,2455001.863,3.26010,11110111011101110000000000000000
2966,10619142,K03082.01,FALSE POSITIVE,2.045167050,2454965.362,3.62500,01111000000111011000000000000000
2967,12256520,K02264.02,CANDIDATE,7.251019970,2454971.188,2.79900,11111111111111111000000000000000
2968,11905011,K00297.01,CONFIRMED,5.651789220,2455005.279,3.09330,11111110111011101000000000000000
2969,12785320,K00298.01,CONFIRMED,19.963672080,2455011.308,2.64030,11111111111111111000000000000000
2970,12785320,K00298.02,CANDIDATE,57.384037500,2455003.727,4.33600,11111111111111111000000000000000
2971,2692377,K00299.01,CONFIRMED,1.541676547,2455003.544,1.91180,11111111111111111000000000000000
2972,3742855,K00045.01,FALSE POSITIVE,6.397185875,2455007.365,5.86380,11111111111111111000000000000000
2973,3438975,K00300.01,FALSE POSITIVE,2.976020742,2455004.658,3.73000,11111111111111111000000000000000
2974,11568987,K00354.01,CONFIRMED,15.959956110,2455004.521,4.31490,11111111111111111000000000000000
2975,11568987,K00354.02,CONFIRMED,7.378675510,2454968.823,3.34900,11111111111111111000000000000000
2976,11621223,K00355.01,CONFIRMED,4.903321801,2455005.901,2.88870,11111111111111111000000000000000
2977,11624249,K00356.01,CONFIRMED,1.827081930,2455003.526,1.96401,11111111111111111000000000000000
2978,12017140,K00358.01,FALSE POSITIVE,22.845241036,2455005.803,5.30070,11111111111111111000000000000000
2979,10000941,K04146.02,CANDIDATE,2.573843700,2454965.171,1.92000,11111111111111111000000000000000
2980,5702939,K03000.01,FALSE POSITIVE,18.398082700,2454977.917,4.43800,11111111111111111000000000000000
2981,3852655,K03002.01,CONFIRMED,11.629041590,2454965.821,2.97000,11111111111111111000000000000000
2982,11255231,K03003.01,FALSE POSITIVE,13.655096300,2454970.527,4.11700,11101110111011101000000000000000
2983,5088536,K00282.01,CONFIRMED,27.508715750,2455015.103,5.92910,11111111111111111000000000000000
2984,6103377,K03004.01,CONFIRMED,20.070875700,2454969.946,6.35400,10010001000100010000000000000000
2985,6677841,K01236.04,CANDIDATE,98.353149000,2455050.883,24.70800,11111111111111111000000000000000
2986,7106173,K03083.01,CANDIDATE,10.183182330,2454966.214,3.13700,11111111111111111000000000000000
2987,7106173,K03083.02,CANDIDATE,6.232123300,2454968.237,2.85000,11111111111111111000000000000000
2988,7106173,K03083.03,CANDIDATE,8.294292900,2454967.848,3.97600,11111111111111111000000000000000
2989,3324986,K03084.01,FALSE POSITIVE,1.540411479,2454964.992,1.70300,11111111111111111000000000000000
2990,11912932,K03085.01,FALSE POSITIVE,3.747853580,2454967.180,3.71300,11111111111111111000000000000000
2991,8037145,K00520.03,CONFIRMED,25.752749770,2454969.439,2.76780,11111111111111111000000000000000
2992,8162789,K00521.01,CANDIDATE,10.161023528,2455005.001,3.16270,11111111111111111000000000000000
2993,8265218,K00522.01,CANDIDATE,12.829934610,2455002.945,2.94200,11111111111111111000000000000000
2994,8806123,K00523.01,CONFIRMED,49.411211270,2455031.239,5.27800,11111111111111111000000000000000
2995,8806123,K00523.02,CONFIRMED,36.856775800,2454971.907,7.49500,11111111111111111000000000000000
2996,10098844,K02964.02,FALSE POSITIVE,35.080928000,2454997.458,6.92000,11111101110111011000000000000000
2997,8355239,K00574.02,CONFIRMED,10.399861730,2454974.514,3.37700,11111111111111111000000000000000
2998,9210823,K00090.01,FALSE POSITIVE,0.828206212,2454968.722,1.73700,11111111111111111000000000000000
2999,8367113,K00575.01,CONFIRMED,24.315740090,2455016.409,4.13440,11111111111111111000000000000000
3000,8474898,K00576.01,FALSE POSITIVE,199.443024000,2455073.851,7.40900,11111111111111111000000000000000
3001,8558011,K00577.01,CONFIRMED,39.676607100,2455011.556,5.04000,01010101010101010000000000000000
3002,7429287,K04260.03,FALSE POSITIVE,358.660440000,2455129.952,16.73200,11111111111111111000000000000000
3003,9115800,K00421.01,CONFIRMED,4.454194254,2455005.820,2.30610,11111111111111111000000000000000
3004,9214713,K00422.01,CANDIDATE,809.014188100,2455083.634,8.30170,11111111111111111000000000000000
3005,9478990,K00423.01,CONFIRMED,21.087195300,2455035.858,5.92691,11111101110111011000000000000000
